array_index,path,class,subject_id,source,filename,split,class_id
4859,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2309.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2309.jpg,train,19
4860,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2310.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2310.jpg,train,19
4861,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2311.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2311.jpg,train,19
4862,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2312.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2312.jpg,train,19
4863,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2313.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2313.jpg,train,19
4864,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2314.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2314.jpg,train,19
4865,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2315.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2315.jpg,train,19
4866,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2316.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2316.jpg,train,19
4867,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2317.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2317.jpg,train,19
4868,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2318.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2318.jpg,train,19
4869,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2320.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2320.jpg,train,19
4870,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2321.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2321.jpg,train,19
4871,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2322.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2322.jpg,train,19
4872,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2323.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2323.jpg,train,19
4873,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2324.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2324.jpg,train,19
4874,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2325.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2325.jpg,train,19
4875,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2326.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2326.jpg,train,19
4876,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2327.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2327.jpg,train,19
4877,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0257-33nuun-Generated-2328.jpg,Nuun,257,augmented,s0257-33nuun-Generated-2328.jpg,train,19
4878,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7441.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7441.jpg,train,19
4879,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7442.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7442.jpg,train,19
4880,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7444.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7444.jpg,train,19
4881,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7445.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7445.jpg,train,19
4882,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7446.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7446.jpg,train,19
4883,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7447.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7447.jpg,train,19
4884,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7448.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7448.jpg,train,19
4885,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7449.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7449.jpg,train,19
4886,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7450.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7450.jpg,train,19
4887,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7451.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7451.jpg,train,19
4888,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7452.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7452.jpg,train,19
4889,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7453.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7453.jpg,train,19
4890,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7454.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7454.jpg,train,19
4891,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7456.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7456.jpg,train,19
4892,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7457.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7457.jpg,train,19
4893,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7458.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7458.jpg,train,19
4894,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7459.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7459.jpg,train,19
4895,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7460.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7460.jpg,train,19
4896,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7461.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7461.jpg,train,19
4897,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7462.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7462.jpg,train,19
4898,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7463.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7463.jpg,train,19
4899,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0264-33nuun-Generated-7464.jpg,Nuun,264,augmented,s0264-33nuun-Generated-7464.jpg,train,19
4900,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-697.jpg,Nuun,266,augmented,s0266-33nuun-Generated-697.jpg,train,19
4901,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-698.jpg,Nuun,266,augmented,s0266-33nuun-Generated-698.jpg,train,19
4902,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-700.jpg,Nuun,266,augmented,s0266-33nuun-Generated-700.jpg,train,19
4903,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-701.jpg,Nuun,266,augmented,s0266-33nuun-Generated-701.jpg,train,19
4904,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-703.jpg,Nuun,266,augmented,s0266-33nuun-Generated-703.jpg,train,19
4905,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-704.jpg,Nuun,266,augmented,s0266-33nuun-Generated-704.jpg,train,19
4906,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-705.jpg,Nuun,266,augmented,s0266-33nuun-Generated-705.jpg,train,19
4907,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-706.jpg,Nuun,266,augmented,s0266-33nuun-Generated-706.jpg,train,19
4908,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-707.jpg,Nuun,266,augmented,s0266-33nuun-Generated-707.jpg,train,19
4909,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-708.jpg,Nuun,266,augmented,s0266-33nuun-Generated-708.jpg,train,19
4910,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-709.jpg,Nuun,266,augmented,s0266-33nuun-Generated-709.jpg,train,19
4911,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-710.jpg,Nuun,266,augmented,s0266-33nuun-Generated-710.jpg,train,19
4912,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-715.jpg,Nuun,266,augmented,s0266-33nuun-Generated-715.jpg,train,19
4913,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-716.jpg,Nuun,266,augmented,s0266-33nuun-Generated-716.jpg,train,19
4914,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-717.jpg,Nuun,266,augmented,s0266-33nuun-Generated-717.jpg,train,19
4915,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-718.jpg,Nuun,266,augmented,s0266-33nuun-Generated-718.jpg,train,19
4916,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-719.jpg,Nuun,266,augmented,s0266-33nuun-Generated-719.jpg,train,19
4917,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0266-33nuun-Generated-720.jpg,Nuun,266,augmented,s0266-33nuun-Generated-720.jpg,train,19
4918,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-626.jpg,Nuun,267,augmented,s0267-33nuun-Generated-626.jpg,train,19
4919,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-629.jpg,Nuun,267,augmented,s0267-33nuun-Generated-629.jpg,train,19
4920,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-631.jpg,Nuun,267,augmented,s0267-33nuun-Generated-631.jpg,train,19
4921,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-632.jpg,Nuun,267,augmented,s0267-33nuun-Generated-632.jpg,train,19
4922,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-633.jpg,Nuun,267,augmented,s0267-33nuun-Generated-633.jpg,train,19
4923,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-634.jpg,Nuun,267,augmented,s0267-33nuun-Generated-634.jpg,train,19
4924,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-635.jpg,Nuun,267,augmented,s0267-33nuun-Generated-635.jpg,train,19
4925,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-636.jpg,Nuun,267,augmented,s0267-33nuun-Generated-636.jpg,train,19
4926,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-637.jpg,Nuun,267,augmented,s0267-33nuun-Generated-637.jpg,train,19
4927,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-638.jpg,Nuun,267,augmented,s0267-33nuun-Generated-638.jpg,train,19
4928,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-643.jpg,Nuun,267,augmented,s0267-33nuun-Generated-643.jpg,train,19
4929,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-644.jpg,Nuun,267,augmented,s0267-33nuun-Generated-644.jpg,train,19
4930,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-645.jpg,Nuun,267,augmented,s0267-33nuun-Generated-645.jpg,train,19
4931,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-646.jpg,Nuun,267,augmented,s0267-33nuun-Generated-646.jpg,train,19
4932,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-647.jpg,Nuun,267,augmented,s0267-33nuun-Generated-647.jpg,train,19
4933,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0267-33nuun-Generated-648.jpg,Nuun,267,augmented,s0267-33nuun-Generated-648.jpg,train,19
4934,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0268-33nuun-Generated-1489.jpg,Nuun,268,augmented,s0268-33nuun-Generated-1489.jpg,train,19
4935,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0268-33nuun-Generated-1490.jpg,Nuun,268,augmented,s0268-33nuun-Generated-1490.jpg,train,19
4936,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0268-33nuun-Generated-1495.jpg,Nuun,268,augmented,s0268-33nuun-Generated-1495.jpg,train,19
4937,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0268-33nuun-Generated-1496.jpg,Nuun,268,augmented,s0268-33nuun-Generated-1496.jpg,train,19
4938,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0268-33nuun-Generated-1497.jpg,Nuun,268,augmented,s0268-33nuun-Generated-1497.jpg,train,19
4939,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0268-33nuun-Generated-1498.jpg,Nuun,268,augmented,s0268-33nuun-Generated-1498.jpg,train,19
4940,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0268-33nuun-Generated-1499.jpg,Nuun,268,augmented,s0268-33nuun-Generated-1499.jpg,train,19
4941,C:\Users\atiqu\Downloads\Compressed\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language_3\UAlpha40 A Comprehensive Dataset of Urdu alphabets for Pakistan Sign Language\Nuun-Augmented\s0268-33nuun-Generated-1501.jpg,Nuun,268,augmented,s0268-33nuun-Generated-1501.jpg,train,19
